Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude
1:00 pm,Sun,Theft,Manukau Central,2023-01-29,1,-36.98972498,174.8845306
4:00 pm,Sun,Burglary,Red Beach East,2023-01-29,1,-36.60680219,174.6998464
1:00 am,Sun,Battery,Auckland Central East,2023-01-29,1,-36.85255761,174.7645777
7:00 pm,Sun,Theft,Greenmount,2023-01-29,1,-36.93011926,174.9090076
2:00 pm,Sun,Theft,Rongomai,2023-01-29,2,-36.97569747,174.8962909
2:00 am,Sun,Battery,Auckland Central West,2023-01-29,1,-36.84831677,174.758611
11:00 am,Sun,Theft,Silverdale Central,2023-01-29,1,-36.62019223,174.6694789
10:00 am,Sun,Theft,Newmarket,2023-01-29,1,-36.86974642,174.7772228
12:00 pm,Sun,Burglary,Royal Heights,2023-01-29,1,-36.82622844,174.6352901
1:00 pm,Sun,Theft,Rongomai,2023-01-29,1,-36.95808256,174.9004126
5:00 pm,Sun,Battery,Kauri Park,2023-01-29,1,-36.81099863,174.724592
7:00 pm,Sun,Theft,Campbells Bay,2023-01-29,1,-36.75116599,174.7637236
3:00 pm,Sun,Theft,Manly,2023-01-29,1,-36.63324674,174.7627131
2:00 am,Sun,Theft,Cape Rodney South,2023-01-29,1,-36.3742845,174.6830015
1:00 pm,Sun,Theft,Dannemora,2023-01-29,2,-36.93171883,174.9128209
4:00 pm,Sun,Theft,Puhinui South,2023-01-29,2,-36.98533104,174.8760424
1:00 pm,Sun,Theft,Puhinui South,2023-01-29,1,-36.98533104,174.8760424
2:00 am,Sun,Battery,Otimai,2023-01-29,1,-36.91448553,174.6085994
3:00 pm,Sun,Theft,Balmoral,2023-01-29,2,-36.87698856,174.7515977
1:00 pm,Sun,Battery,Tuff Crater,2023-01-29,1,-36.79784471,174.7582058
12:00 am,Sun,Burglary,Auckland Harbourside,2023-01-29,1,-36.84122098,174.7561549
5:00 am,Sun,Theft,Springleigh,2023-01-29,1,-36.886074,174.7130673
3:00 pm,Sun,Battery,Takanini South,2023-01-29,2,-37.05264218,174.9341078
1:00 pm,Sun,Theft,Mangere Bridge,2023-01-29,1,-36.93792238,174.787076
10:00 pm,Sun,Robbery,Lynnmall,2023-01-29,1,-36.9079061,174.6809406
12:00 am,Sun,Theft,Papatoetoe North,2023-01-29,1,-36.96806812,174.8490256
5:00 pm,Sun,Theft,Mt Wellington South,2023-01-29,4,-36.91659477,174.8418528
12:00 pm,Sun,Theft,Lynfield South,2023-01-29,1,-36.92426678,174.712778
7:00 pm,Sun,Theft,Hauraki,2023-01-29,1,-36.79714232,174.7777131
4:00 am,Sun,Battery,Ponsonby East,2023-01-29,1,-36.85228261,174.7423463
5:00 am,Sun,Theft,Bucklands and Eastern Beaches,2023-01-29,1,-36.88021281,174.9166895
6:00 pm,Sun,Battery,Kingsland,2023-01-29,1,-36.87342981,174.7456731
3:00 pm,Sun,Theft,Mt Wellington South,2023-01-29,1,-36.91659477,174.8418528
12:00 pm,Sun,Theft,Kingsland,2023-01-29,1,-36.87390729,174.7415784
10:00 am,Sun,Theft,Silverdale Central,2023-01-29,1,-36.61364383,174.6774404
7:00 pm,Sun,Theft,Auckland Central West,2023-01-29,3,-36.85170492,174.762797
6:00 pm,Sun,Theft,Lynnmall,2023-01-29,1,-36.90844118,174.6836551
6:00 am,Sun,Theft,Clendon South,2023-01-29,1,-37.03196813,174.8586577
10:00 am,Sun,Theft,Takanini North,2023-01-29,1,-37.03784145,174.9144793
12:00 pm,Sun,Theft,Sandringham North,2023-01-29,1,-36.88277881,174.733734
4:00 pm,Sun,Theft,Manukau Central,2023-01-29,1,-36.99207534,174.8805324
6:00 pm,Sun,Theft,Manukau Central,2023-01-29,1,-36.99207534,174.8805324
12:00 am,Sun,Robbery,Auckland Central West,2023-01-29,1,-36.84965444,174.7645458
3:00 pm,Sun,Theft,Sandringham North,2023-01-29,1,-36.88277881,174.733734
11:00 am,Sun,Theft,Waiuku East,2023-01-29,2,-37.24747792,174.7318433
12:00 am,Sun,Burglary,Waiheke Island,2023-01-29,1,-36.78238286,175.0128523
4:00 pm,Sun,Theft,Surrey Crescent,2023-01-29,1,-36.86809736,174.7286649
2:00 pm,Sun,Theft,Te Atatu Central,2023-01-29,1,-36.84204752,174.6537613
7:00 pm,Sun,Theft,Albany,2023-01-29,1,-36.72363854,174.7089796
7:00 pm,Sun,Theft,Rongomai,2023-01-29,1,-36.95929132,174.8950888
1:00 am,Sun,Theft,Kohimarama West,2023-01-29,1,-36.85534796,174.8418975
9:00 pm,Sun,Battery,Hillsborough East,2023-01-29,1,-36.91362522,174.7707963
3:00 pm,Sun,Theft,Manukau Central,2023-01-29,1,-37.00773558,174.8613954
3:00 am,Sun,Battery,Auckland Central East,2023-01-29,1,-36.8462733,174.7665617
4:00 pm,Sun,Battery,Rowandale,2023-01-29,1,-37.02599278,174.8683047
7:00 pm,Sun,Burglary,Auckland Central West,2023-01-29,2,-36.84828715,174.7644706
6:00 pm,Sun,Battery,Mt Wellington Domain,2023-01-29,1,-36.89137586,174.8550226
7:00 pm,Sun,Theft,Auckland Central West,2023-01-29,5,-36.84828715,174.7644706
12:00 pm,Sun,Burglary,Otahuhu West,2023-01-29,1,-36.95527801,174.8478133
12:00 am,Sun,Burglary,Orewa,2023-01-29,1,-36.59450602,174.6968157
2:00 pm,Sun,Theft,Auckland Central West,2023-01-29,3,-36.84828715,174.7644706
12:00 am,Sun,Battery,Te Papapa,2023-01-29,1,-36.92381862,174.7987144
12:00 am,Sun,Battery,Otahuhu North,2023-01-29,1,-36.94150234,174.8445462
6:00 pm,Sun,Theft,Auckland Central West,2023-01-29,1,-36.84828715,174.7644706
8:00 pm,Sun,Theft,Wakeling,2023-01-29,1,-36.86273321,174.647489
4:00 pm,Sun,Robbery,Lake Pupuke,2023-01-29,1,-36.77140662,174.7643996
3:00 pm,Sun,Theft,Pukekohe North,2023-01-29,1,-37.19849968,174.9048312
5:00 pm,Sun,Theft,Sturges North,2023-01-29,1,-36.86768278,174.6137353
8:00 pm,Sun,Battery,Birkdale North,2023-01-29,1,-36.78635265,174.6981711
5:00 pm,Sun,Theft,Wellsford,2023-01-29,1,-36.2931449,174.5255387
4:00 pm,Sun,Theft,Auckland Central West,2023-01-29,1,-36.84953992,174.7636654
10:00 am,Sun,Theft,Avondale West,2023-01-29,1,-36.89798784,174.6897608
1:00 pm,Sun,Theft,Bledisloe Park,2023-01-29,1,-37.21408526,174.9145633
4:00 am,Sun,Robbery,Remuera South,2023-01-29,1,-36.88966493,174.7940333
8:00 pm,Sun,Battery,Wiri,2023-01-29,1,-37.00073316,174.8900963
7:00 am,Sun,Theft,Glendene North,2023-01-29,1,-36.88905781,174.6543603
6:00 pm,Sun,Theft,Auckland Central West,2023-01-29,1,-36.8510928,174.7613292
7:00 pm,Sun,Theft,Highbrook,2023-01-29,1,-36.9287516,174.8906098
10:00 am,Sun,Theft,Auckland Harbourside,2023-01-29,1,-36.84589383,174.7730315
1:00 pm,Sun,Theft,Auckland Harbourside,2023-01-29,1,-36.84589383,174.7730315
1:00 am,Sun,Theft,Windy Ridge,2023-01-29,1,-36.80050682,174.7177981
8:00 am,Sun,Theft,Auckland Harbourside,2023-01-29,2,-36.84589383,174.7730315
6:00 pm,Sun,Burglary,Ormiston,2023-01-29,1,-36.97172621,174.9416088
10:00 pm,Sun,Burglary,Otahuhu East,2023-01-29,1,-36.93924146,174.8567383
6:00 pm,Sun,Theft,Grey Lynn East,2023-01-29,1,-36.85853169,174.749547
6:00 pm,Sun,Theft,North Harbour West,2023-01-29,1,-36.75177939,174.6811664
4:00 pm,Sun,Burglary,Mairangi Bay,2023-01-29,1,-36.74683671,174.7480298
6:00 pm,Sun,Theft,Whenuapai West,2023-01-29,1,-36.81004025,174.6053882
2:00 pm,Sun,Theft,Whenuapai West,2023-01-29,1,-36.81004025,174.6053882
9:00 am,Sun,Theft,Whenuapai West,2023-01-29,1,-36.81004025,174.6053882
4:00 pm,Sun,Theft,Grafton West,2023-01-29,3,-36.86545256,174.7614754
9:00 pm,Sun,Theft,Mangere Central,2023-01-29,1,-36.96947923,174.7950715
4:00 am,Sun,Burglary,Mt Albert Central,2023-01-29,1,-36.87371268,174.7183396
4:00 pm,Sun,Burglary,Durham Green,2023-01-29,1,-36.8337159,174.6589691
4:00 pm,Sun,Theft,Takanini South,2023-01-29,1,-37.04898689,174.9294623
5:00 pm,Sun,Theft,Favona West,2023-01-29,1,-36.95047911,174.7982003
9:00 pm,Sun,Theft,Target Road,2023-01-29,1,-36.76748455,174.7385259
8:00 am,Sun,Theft,Springleigh,2023-01-29,1,-36.88668625,174.7033212
11:00 pm,Sun,Theft,Dairy Flat-Redvale,2023-01-29,1,-36.65579732,174.661672
2:00 am,Sun,Burglary,Sturges North,2023-01-29,1,-36.87915234,174.6144678
4:00 am,Sun,Battery,Auckland Central West,2023-01-29,1,-36.85490498,174.7615972
2:00 pm,Sun,Theft,Wesley,2023-01-29,1,-36.90658087,174.7353651
4:00 pm,Sun,Theft,Manurewa Central,2023-01-29,1,-37.0224408,174.896293
3:00 am,Sun,Burglary,Auckland Harbourside,2023-01-29,1,-36.84413774,174.7610097
7:00 pm,Sun,Burglary,Beaumont,2023-01-29,1,-37.03083337,174.8994411
10:00 pm,Sun,Theft,Royal Oak,2023-01-29,1,-36.90641173,174.7604983
8:00 pm,Sun,Theft,Papatoetoe East,2023-01-29,1,-36.97247346,174.8775034
1:00 am,Sun,Burglary,Auckland Central East,2023-01-29,1,-36.84793017,174.7707866
5:00 pm,Sun,Theft,North Harbour East,2023-01-29,1,-36.75108041,174.6999327
5:00 am,Sun,Burglary,New Lynn South,2023-01-29,1,-36.91088881,174.6719455
12:00 pm,Sun,Battery,Auckland Central East,2023-01-29,1,-36.85746104,174.7636323
8:00 pm,Sun,Burglary,Puhinui South,2023-01-29,1,-36.98866092,174.8615627
6:00 am,Sun,Battery,Auckland Central East,2023-01-29,1,-36.84651619,174.7688472
12:00 am,Sun,Theft,Maungawhau,2023-01-29,1,-36.88789245,174.7484462
9:00 am,Sun,Theft,Pakuranga Central,2023-01-29,1,-36.9135188,174.8723412
3:00 am,Sun,Battery,Newton,2023-01-29,1,-36.85850938,174.7570689
11:00 am,Sun,Battery,Windy Ridge,2023-01-29,1,-36.79541262,174.7124407
6:00 pm,Sun,Robbery,Leabank,2023-01-29,2,-37.03182075,174.8822983
7:00 am,Sun,Burglary,Bremner,2023-01-29,1,-37.1004614,174.9346041
5:00 am,Sun,Theft,Auckland Central East,2023-01-29,1,-36.85357956,174.7695469
12:00 am,Sun,Burglary,Homai East,2023-01-29,1,-37.02005692,174.8841297
10:00 am,Sun,Theft,Mangere Station,2023-01-29,1,-36.95627838,174.8283064
11:00 am,Sun,Burglary,Auckland Central East,2023-01-29,1,-36.8479832,174.773714
2:00 pm,Sun,Theft,Sandringham West,2023-01-29,1,-36.88537911,174.731718
2:00 am,Sun,Burglary,Mt Eden East,2023-01-29,1,-36.88093421,174.7610498
8:00 am,Sun,Burglary,Totara Heights,2023-01-29,1,-37.0162083,174.9103102
10:00 am,Sun,Battery,Takapuna Central,2023-01-29,1,-36.78715695,174.7721798
12:00 am,Sun,Burglary,Red Hill,2023-01-29,1,-37.06310577,174.9792509
4:00 am,Sun,Burglary,Point Chevalier West,2023-01-29,1,-36.86436167,174.7040303
1:00 pm,Sun,Theft,Papatoetoe Central,2023-01-29,1,-36.98021142,174.8537365
3:00 pm,Sun,Theft,Weymouth East,2023-01-29,1,-37.03866629,174.878828
11:00 am,Sun,Burglary,Epsom Central,2023-01-29,1,-36.88438752,174.7736796
3:00 pm,Sun,Theft,Abbotts Park,2023-01-29,1,-36.89090301,174.7960472
3:00 pm,Sun,Burglary,Wade Heads,2023-01-29,1,-36.63402855,174.7400418
7:00 pm,Sun,Burglary,Waitaramoa,2023-01-29,1,-36.87184231,174.7944706
2:00 am,Sun,Theft,One Tree Hill East,2023-01-29,1,-36.90044668,174.8025922
4:00 pm,Sun,Battery,Kingdale,2023-01-29,1,-36.85707248,174.6270762
11:00 am,Sun,Theft,Hamlin,2023-01-29,1,-36.90931612,174.8374573
1:00 pm,Sun,Theft,Westlake,2023-01-29,1,-36.79359893,174.7660667
4:00 am,Sun,Battery,Newton,2023-01-29,1,-36.85877713,174.7598178
8:00 pm,Sun,Burglary,Parnell West,2023-01-29,1,-36.8506024,174.7828356
10:00 pm,Sun,Burglary,Onehunga North West,2023-01-29,1,-36.91170908,174.7775777
12:00 am,Sun,Theft,Auckland Central West,2023-01-29,1,-36.8493745,174.7556773
4:00 am,Sun,Burglary,Bombay,2023-01-29,1,-37.18158283,174.9928892
4:00 pm,Sun,Burglary,One Tree Hill East,2023-01-29,1,-36.89867553,174.8010918
4:00 pm,Sun,Theft,Henderson South,2023-01-29,1,-36.88250124,174.6319525
12:00 am,Sun,Battery,Auckland Harbourside,2023-01-29,1,-36.8445892,174.7661254
9:00 pm,Sun,Burglary,Onehunga South West,2023-01-29,2,-36.91823761,174.7769445
4:00 pm,Sun,Theft,Auckland Central West,2023-01-29,2,-36.84519181,174.7645987
5:00 am,Sun,Theft,Point Chevalier South,2023-01-29,1,-36.87567539,174.7165605
10:00 pm,Sun,Theft,Ambury,2023-01-29,1,-36.94221948,174.7749631
3:00 pm,Sun,Theft,Wade Heads,2023-01-29,1,-36.63646204,174.7463642
4:00 pm,Sun,Burglary,Akarana,2023-01-29,1,-36.91492876,174.7357469
4:00 pm,Sun,Theft,Royal Oak,2023-01-29,1,-36.90998949,174.7745561
2:00 am,Sun,Theft,Avondale West,2023-01-29,2,-36.89660939,174.6878896
5:00 am,Sun,Burglary,Sunnynook,2023-01-29,1,-36.76012399,174.7488396
12:00 pm,Sun,Theft,Auckland Central West,2023-01-29,1,-36.8488649,174.7618211
2:00 pm,Sun,Theft,Grey Lynn East,2023-01-29,1,-36.85779718,174.7480635
3:00 am,Sun,Burglary,Waiuku West,2023-01-29,1,-37.25239859,174.7257155
8:00 am,Sun,Battery,Auckland Central West,2023-01-29,1,-36.84735523,174.7630962
2:00 am,Sun,Theft,Glen Eden East,2023-01-29,1,-36.91120051,174.6524829
3:00 am,Sun,Burglary,Golfland,2023-01-29,1,-36.92535151,174.9120486
2:00 pm,Sun,Theft,Albany,2023-01-29,1,-36.72826501,174.7083748
4:00 pm,Sun,Theft,Takanini South,2023-01-29,1,-37.05368479,174.9285399
9:00 pm,Sun,Theft,Papakura East,2023-01-29,1,-37.06193565,174.9633808
5:00 pm,Sun,Theft,Papakura North East,2023-01-29,1,-37.0605758,174.9481185
6:00 pm,Sun,Theft,Albany,2023-01-29,1,-36.72826501,174.7083748
2:00 pm,Sun,Theft,Glen Innes West,2023-01-29,1,-36.87496496,174.8546856
2:00 pm,Sun,Theft,Royal Oak,2023-01-29,1,-36.90998949,174.7745561
4:00 am,Sun,Theft,Auckland Central West,2023-01-29,1,-36.84473773,174.763539
2:00 pm,Sun,Theft,Point Chevalier East,2023-01-29,1,-36.86923627,174.7114017
4:00 am,Sun,Burglary,Albany,2023-01-29,1,-36.72826501,174.7083748
10:00 pm,Sun,Battery,Auckland Harbourside,2023-01-29,1,-36.84743221,174.7752439
3:00 am,Sun,Theft,Auckland Central East,2023-01-29,1,-36.85649315,174.7642957
11:00 am,Sun,Theft,Westgate,2023-01-29,1,-36.82213675,174.6122369
5:00 pm,Sun,Theft,Torbay,2023-01-29,1,-36.69563757,174.7510859
8:00 pm,Sun,Theft,Auckland Central East,2023-01-29,1,-36.85030795,174.7741096
8:00 pm,Sun,Battery,Auckland Central West,2023-01-29,1,-36.84565722,174.7655881
9:00 pm,Sun,Battery,Auckland Central West,2023-01-29,1,-36.8488649,174.7618211
3:00 am,Sun,Battery,Auckland Central East,2023-01-29,1,-36.84779712,174.7661685
10:00 am,Sun,Theft,Westgate,2023-01-29,1,-36.82213675,174.6122369
8:00 am,Sun,Burglary,Urlich,2023-01-29,1,-36.86294233,174.6039375
11:00 am,Sun,Theft,Bledisloe Park,2023-01-29,1,-37.20406087,174.9101183
4:00 pm,Sat,Theft,Pukekohe North,2023-01-28,1,-37.19919774,174.9023929
4:00 pm,Sat,Theft,Pinehill,2023-01-28,1,-36.73007535,174.7186223
12:00 pm,Sat,Theft,Mt Eden East,2023-01-28,1,-36.88457177,174.7635779
5:00 pm,Sat,Theft,Onehunga South East,2023-01-28,1,-36.92122117,174.7860202
12:00 pm,Sat,Theft,Lynnmall,2023-01-28,2,-36.90844118,174.6836551
11:00 am,Sat,Theft,Pukekohe North,2023-01-28,1,-37.19919774,174.9023929
3:00 am,Sat,Burglary,Meadowland,2023-01-28,1,-36.91239294,174.928352
12:00 am,Sat,Theft,Westmere,2023-01-28,1,-36.85215583,174.7272838
12:00 pm,Sat,Theft,Mangere Bridge,2023-01-28,1,-36.94732135,174.7905616
4:00 pm,Sat,Theft,Lynnmall,2023-01-28,1,-36.91003435,174.6794365
7:00 pm,Sat,Theft,Pukekohe North,2023-01-28,2,-37.19919774,174.9023929
12:00 pm,Sat,Theft,Fairburn,2023-01-28,1,-36.94339831,174.8511527
8:00 pm,Sat,Theft,Takanini West,2023-01-28,2,-37.03993521,174.9030792
7:00 pm,Sat,Theft,Manukau Central,2023-01-28,2,-36.99207534,174.8805324
3:00 am,Sat,Theft,Arahanga,2023-01-28,1,-36.95380893,174.7933177
3:00 pm,Sat,Theft,Epsom North,2023-01-28,1,-36.8726555,174.7756962
7:00 pm,Sat,Theft,Warkworth,2023-01-28,1,-36.40559304,174.6595428
2:00 pm,Sat,Theft,Westgate,2023-01-28,1,-36.82213675,174.6122369
4:00 pm,Sat,Theft,Sandringham North,2023-01-28,1,-36.88277881,174.733734
2:00 pm,Sat,Battery,Takanini North,2023-01-28,1,-37.03784145,174.9144793
3:00 pm,Sat,Theft,Mairangi Bay,2023-01-28,1,-36.73994211,174.7520033
3:00 pm,Sat,Theft,Takanini North,2023-01-28,1,-37.03784145,174.9144793
4:00 pm,Sat,Theft,Green Bay,2023-01-28,1,-36.93139525,174.6787521
5:00 pm,Sat,Theft,Long Bay,2023-01-28,1,-36.67591971,174.7470225
6:00 pm,Sat,Battery,Takanini West,2023-01-28,1,-37.03323632,174.9084242
8:00 pm,Sat,Theft,Hingaia,2023-01-28,1,-37.08501259,174.9151206
4:00 pm,Sat,Theft,Owairaka East,2023-01-28,1,-36.89539643,174.7176776
9:00 pm,Sat,Theft,Puhinui South,2023-01-28,1,-36.99496552,174.8618397
9:00 pm,Sat,Theft,Waiuku East,2023-01-28,1,-37.24747792,174.7318433
1:00 pm,Sat,Theft,Epsom South,2023-01-28,1,-36.89699142,174.7715773
2:00 am,Sat,Theft,Hobsonville East,2023-01-28,1,-36.79636417,174.6486515
1:00 pm,Sat,Theft,Auckland Central East,2023-01-28,1,-36.84847122,174.7674245
1:00 pm,Sat,Theft,Point Chevalier East,2023-01-28,1,-36.86854132,174.7123863
1:00 pm,Sat,Theft,Pinehill,2023-01-28,1,-36.73007535,174.7186223
1:00 pm,Sat,Theft,Sandringham North,2023-01-28,1,-36.88277881,174.733734
10:00 am,Sat,Theft,Puhinui South,2023-01-28,1,-36.98533104,174.8760424
11:00 pm,Sat,Theft,Redoubt South,2023-01-28,1,-36.99428752,174.8986749
6:00 pm,Sat,Theft,Green Bay,2023-01-28,1,-36.92861721,174.6730323
4:00 pm,Sat,Burglary,Manurewa Central,2023-01-28,1,-37.01393157,174.8873188
12:00 am,Sat,Theft,McLaren Park,2023-01-28,1,-36.89554496,174.6182717
3:00 pm,Sat,Theft,Huapai,2023-01-28,1,-36.77851089,174.5625596
7:00 pm,Sat,Theft,Forrest Hill,2023-01-28,1,-36.7687244,174.7460416
10:00 pm,Sat,Theft,Waimumu North,2023-01-28,1,-36.8384689,174.6059226
3:00 am,Sat,Theft,Greenhithe,2023-01-28,1,-36.75996741,174.6879397
7:00 am,Sat,Theft,Torbay,2023-01-28,2,-36.69585565,174.7607471
4:00 pm,Sat,Battery,Manurewa Central,2023-01-28,1,-37.0224408,174.896293
4:00 pm,Sat,Theft,Tauhoa-Puhoi,2023-01-28,1,-36.52994866,174.6841457
10:00 pm,Sat,Theft,Onehunga South East,2023-01-28,1,-36.92316487,174.7863552
12:00 pm,Sat,Battery,Three Kings,2023-01-28,1,-36.90056626,174.7444787
1:00 pm,Sat,Theft,Lynnmall,2023-01-28,1,-36.90844118,174.6836551
12:00 pm,Sat,Theft,Target Road,2023-01-28,1,-36.76748455,174.7385259
8:00 pm,Sat,Robbery,Beachhaven South,2023-01-28,1,-36.79884715,174.6887138
3:00 pm,Sat,Theft,Dairy Flat-Redvale,2023-01-28,1,-36.65579732,174.661672
8:00 pm,Sat,Robbery,Beachhaven North,2023-01-28,2,-36.79625129,174.6909292
11:00 am,Sat,Burglary,Kaurilands,2023-01-28,1,-36.92573147,174.6537877
4:00 pm,Sat,Theft,Takanini South,2023-01-28,1,-37.04340162,174.9380587
3:00 pm,Sat,Theft,North Harbour East,2023-01-28,1,-36.74773194,174.7131482
4:00 pm,Sat,Theft,Army Bay,2023-01-28,1,-36.60599735,174.8264514
5:00 pm,Sat,Theft,Mairangi Bay,2023-01-28,1,-36.74683671,174.7480298
2:00 pm,Sat,Theft,Grafton East,2023-01-28,1,-36.85906957,174.7702502
9:00 am,Sat,Theft,Woodglen,2023-01-28,1,-36.91050044,174.6482947
9:00 am,Sat,Theft,Mt Wellington South,2023-01-28,1,-36.92820945,174.8512034
8:00 am,Sat,Theft,Orakei North,2023-01-28,1,-36.86417486,174.8227244
9:00 pm,Sat,Theft,Greenmount,2023-01-28,1,-36.93302956,174.9089658
7:00 am,Sat,Battery,Favona North,2023-01-28,1,-36.95028188,174.8127769
9:00 pm,Sat,Theft,Newmarket,2023-01-28,1,-36.8646535,174.7805053
4:00 pm,Sat,Theft,Royal Oak,2023-01-28,1,-36.90998949,174.7745561
8:00 pm,Sat,Battery,Roberton,2023-01-28,1,-36.89386457,174.6990934
1:00 pm,Sat,Battery,Manukau Central,2023-01-28,1,-37.01250711,174.8465444
9:00 pm,Sat,Robbery,Springleigh,2023-01-28,1,-36.88288845,174.7116063
8:00 am,Sat,Theft,Abbotts Park,2023-01-28,1,-36.88298122,174.8168826
8:00 pm,Sat,Theft,New Lynn North,2023-01-28,1,-36.9081816,174.6796099
1:00 am,Sat,Theft,Beachhaven North,2023-01-28,1,-36.79399139,174.6868202
9:00 am,Sat,Theft,New Windsor,2023-01-28,1,-36.91259218,174.7147806
1:00 pm,Sat,Battery,Auckland Central West,2023-01-28,1,-36.84930672,174.7626444
11:00 am,Sat,Theft,Bucklands Beach South,2023-01-28,1,-36.88089496,174.9084124
9:00 pm,Sat,Theft,Otahuhu West,2023-01-28,1,-36.93640369,174.841041
10:00 pm,Sat,Theft,Ellerslie South,2023-01-28,1,-36.90904739,174.8176185
8:00 pm,Sat,Theft,Henderson South,2023-01-28,1,-36.88091947,174.6300692
11:00 pm,Sat,Theft,Highland Park,2023-01-28,1,-36.90018033,174.9111547
8:00 pm,Sat,Theft,Henderson North,2023-01-28,1,-36.88416018,174.6444192
4:00 am,Sat,Theft,Elsmore Park,2023-01-28,1,-36.90792408,174.8954756
12:00 pm,Sat,Theft,Te Atatu Central,2023-01-28,1,-36.85420235,174.6555449
7:00 pm,Sat,Theft,Auckland Central West,2023-01-28,1,-36.84473773,174.763539
12:00 am,Sat,Burglary,Windsor Park,2023-01-28,1,-36.74575997,174.729991
5:00 pm,Sat,Theft,Mt Wellington West,2023-01-28,1,-36.89057961,174.8295634
6:00 pm,Sat,Robbery,Kohimarama East,2023-01-28,2,-36.8638453,174.8493557
3:00 pm,Sat,Theft,Avondale West,2023-01-28,1,-36.89660939,174.6878896
9:00 am,Sat,Theft,Whenuapai West,2023-01-28,1,-36.81004025,174.6053882
2:00 pm,Sat,Theft,Auckland Central East,2023-01-28,1,-36.8505014,174.7658817
10:00 pm,Sat,Theft,Te Papapa,2023-01-28,1,-36.91565748,174.801339
5:00 am,Sat,Burglary,Pakuranga Central,2023-01-28,1,-36.9135188,174.8723412
3:00 pm,Sat,Theft,Greenmount,2023-01-28,1,-36.93011926,174.9090076
9:00 am,Sat,Theft,Lynnmall,2023-01-28,1,-36.91149185,174.6872898
11:00 am,Sat,Theft,Greenmount,2023-01-28,1,-36.93011926,174.9090076
11:00 pm,Sat,Theft,One Tree Hill Central,2023-01-28,1,-36.89047136,174.780212
6:00 pm,Sat,Theft,Rongomai,2023-01-28,1,-36.95929132,174.8950888
9:00 pm,Sat,Theft,Manukau Central,2023-01-28,1,-37.00773558,174.8613954
2:00 am,Sat,Sexual Assault,Newton,2023-01-28,2,-36.85881919,174.7584955
3:00 pm,Sat,Theft,Auckland Central East,2023-01-28,1,-36.84812826,174.7727133
11:00 am,Sat,Battery,Wiri,2023-01-28,1,-36.99426228,174.8870891
8:00 pm,Sat,Burglary,Auckland Central West,2023-01-28,1,-36.84828715,174.7644706
5:00 pm,Sat,Burglary,Auckland Central West,2023-01-28,1,-36.84828715,174.7644706
1:00 pm,Sat,Theft,Auckland Central West,2023-01-28,6,-36.84828715,174.7644706
8:00 pm,Sat,Theft,Auckland Central West,2023-01-28,2,-36.84828715,174.7644706
2:00 pm,Sat,Theft,Glen Eden East,2023-01-28,1,-36.90736365,174.6613756
4:00 pm,Sat,Theft,Auckland Central West,2023-01-28,1,-36.84828715,174.7644706
1:00 pm,Sat,Robbery,Manurewa East,2023-01-28,1,-37.0222396,174.9070567
10:00 am,Sat,Theft,Dannemora,2023-01-28,1,-36.93171883,174.9128209
4:00 am,Sat,Battery,Pakuranga Central,2023-01-28,2,-36.91762555,174.8803425
12:00 pm,Sat,Theft,Kingdale,2023-01-28,1,-36.85555026,174.6342988
6:00 am,Sat,Theft,Balmoral,2023-01-28,1,-36.87698856,174.7515977
8:00 pm,Sat,Burglary,Mangere South,2023-01-28,1,-36.97769968,174.7816384
11:00 am,Sat,Battery,Meadowbank South,2023-01-28,1,-36.87641703,174.8287921
9:00 am,Sat,Theft,Kingdale,2023-01-28,1,-36.85707248,174.6270762
1:00 pm,Sat,Battery,Westlake,2023-01-28,1,-36.79359893,174.7660667
1:00 am,Sat,Burglary,Newton,2023-01-28,1,-36.85877713,174.7598178
9:00 am,Sat,Theft,Balmoral,2023-01-28,1,-36.87698856,174.7515977
7:00 pm,Sat,Battery,Balmoral,2023-01-28,1,-36.87698856,174.7515977
11:00 am,Sat,Theft,Auckland Harbourside,2023-01-28,1,-36.84354482,174.7646723
3:00 am,Sat,Theft,Mangere South,2023-01-28,1,-36.97769968,174.7816384
12:00 pm,Sat,Theft,Papatoetoe Central,2023-01-28,1,-36.97113232,174.8597817
1:00 pm,Sat,Theft,Takanini South,2023-01-28,1,-37.04395663,174.9291779
5:00 pm,Sat,Theft,Wiri,2023-01-28,1,-36.99971395,174.8857708
12:00 pm,Sat,Battery,Rongomai,2023-01-28,1,-36.97569747,174.8962909
12:00 pm,Sat,Theft,Bombay,2023-01-28,1,-37.18353225,174.9817249
10:00 am,Sat,Theft,Bledisloe Park,2023-01-28,1,-37.20230552,174.9067907
2:00 pm,Sat,Theft,Auckland Central West,2023-01-28,1,-36.84716543,174.7648967
6:00 pm,Sat,Theft,Remuera South,2023-01-28,1,-36.88682692,174.7967218
8:00 am,Sat,Robbery,Glendowie,2023-01-28,3,-36.85916112,174.8621786
8:00 am,Sat,Theft,Auckland Central East,2023-01-28,1,-36.84718213,174.7673549
